"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S960","2020-02-24 17:00:00","32.000","46.000","1.300","23.500","0.720","1016.700","","0.000","-99.000","-99.000","-99.000","24.600","","19.900",""
"C0K430","2020-02-24 17:00:00","30.000","318.000","2.300","21.200","0.820","1016.200","","0.000","-99.000","-99.000","-99.000","23.900","","16.800",""
"C0Z170","2020-02-24 17:00:00","199.000","191.000","0.400","21.900","0.790","999.300","","0.000","-99.000","-99.000","-99.000","26.500","","17.800",""
"C0Z100","2020-02-24 17:00:00","36.000","290.000","1.000","22.000","0.780","1018.300","","2.000","-99.000","-99.000","-99.000","25.100","","17.700",""
"C0U710","2020-02-24 17:00:00","1942.000","0.000","0.000","9.700","0.990","812.400","","0.000","-99.000","-99.000","-99.000","15.600","","7.200",""
"C0SA30","2020-02-24 17:00:00","92.000","329.000","0.500","22.300","0.780","1011.200","","0.000","-99.000","-99.000","-99.000","24.100","","18.400",""
"C0V500","2020-02-24 17:00:00","6.000","335.000","0.600","23.800","0.760","1016.700","","0.000","-99.000","-99.000","-99.000","25.700","","20.000",""
"CM0160","2020-02-24 17:00:00","159.000","32.000","1.300","23.300","0.660","1001.400","","0.000","-99.000","-99.000","-99.000","28.600","","14.500",""
"C0V350","2020-02-24 17:00:00","36.000","240.000","1.800","25.900","0.640","1015.500","","0.000","-99.000","-99.000","-99.000","30.000","","15.500",""
"C0W120","2020-02-24 17:00:00","58.000","-99.000","-99.000","19.900","0.790","1012.500","","0.000","-99.000","-99.000","-99.000","21.500","","18.300",""
"C0R470","2020-02-24 17:00:00","103.000","235.000","1.900","26.300","0.600","1007.000","","0.000","-99.000","-99.000","-99.000","29.600","","16.300",""
"C0M770","2020-02-24 17:00:00","164.000","304.000","2.200","23.300","0.720","998.900","","0.000","-99.000","-99.000","-99.000","26.100","","16.400",""
"C0S930","2020-02-24 17:00:00","248.000","185.000","0.600","21.300","0.790","992.700","","0.000","-99.000","-99.000","-99.000","24.800","","16.900",""
"C0F9Y0","2020-02-24 17:00:00","3313.000","208.000","2.900","9.800","0.410","689.000","","0.000","10.900","217.000","","16.400","","5.500",""
"C0E790","2020-02-24 17:00:00","344.000","278.000","1.600","20.200","0.980","978.500","","0.000","-99.000","-99.000","-99.000","24.000","","15.000",""
"C0O810","2020-02-24 17:00:00","161.000","195.000","0.800","24.800","0.820","1000.200","","0.000","-99.000","-99.000","-99.000","28.500","","15.900",""
"C0G880","2020-02-24 17:00:00","92.000","326.000","2.100","24.300","0.660","1007.700","","0.000","-99.000","-99.000","-99.000","26.500","","17.300",""
"C0R260","2020-02-24 17:00:00","76.000","305.000","0.700","23.800","0.730","1010.100","","0.000","-99.000","-99.000","-99.000","27.500","","18.100",""
"C0U950","2020-02-24 17:00:00","1012.000","134.000","6.700","14.100","1.000","908.100","","23.000","-99.000","-99.000","-99.000","14.100","","13.000",""
"C0O860","2020-02-24 17:00:00","38.000","313.000","1.600","24.300","0.790","1013.400","","0.000","-99.000","-99.000","-99.000","27.400","","16.000",""
"C0R320","2020-02-24 17:00:00","7.000","70.000","6.000","24.400","0.620","1018.300","","0.000","-99.000","-99.000","-99.000","27.100","","21.200",""
"C0S980","2020-02-24 17:00:00","901.000","2.000","0.400","16.700","1.000","919.400","","4.000","-99.000","-99.000","-99.000","19.000","","14.100",""
"C0X110","2020-02-24 17:00:00","20.000","348.000","3.200","23.200","0.710","1016.600","","0.000","-99.000","-99.000","-99.000","25.900","","18.700",""
"C0V310","2020-02-24 17:00:00","46.000","305.000","2.800","26.300","0.500","1011.800","","0.000","-99.000","-99.000","-99.000","29.500","","16.600",""
"C0G620","2020-02-24 17:00:00","110.000","4.000","1.200","25.300","0.620","1005.400","","0.000","-99.000","-99.000","-99.000","27.700","","15.000",""
"C0AD50","2020-02-24 17:00:00","84.000","321.000","2.200","23.900","0.800","1009.400","","0.000","-99.000","-99.000","-99.000","26.400","","15.800",""
"C0A9A0","2020-02-24 17:00:00","24.000","252.000","1.700","23.900","0.600","1016.000","","0.000","-99.000","-99.000","-99.000","26.400","","20.300",""
"C0O830","2020-02-24 17:00:00","127.000","289.000","1.100","24.800","0.690","1004.100","","0.000","-99.000","-99.000","-99.000","29.400","","15.300",""
"C0S760","2020-02-24 17:00:00","1621.000","173.000","1.000","11.900","1.000","844.400","","0.500","-99.000","-99.000","-99.000","17.000","","9.200",""
"C0X160","2020-02-24 17:00:00","26.000","292.000","3.200","24.000","0.720","1015.900","","0.000","-99.000","-99.000","-99.000","27.300","","17.600",""
"C0F970","2020-02-24 17:00:00","145.000","3.000","2.200","22.300","0.720","1001.000","","0.000","-99.000","-99.000","-99.000","25.800","","15.600",""
"C0R440","2020-02-24 17:00:00","1654.000","91.000","0.400","14.200","0.920","839.000","","1.000","-99.000","-99.000","-99.000","16.100","","9.600",""
"C0M690","2020-02-24 17:00:00","33.000","3.000","3.100","23.200","0.700","1013.800","","0.000","-99.000","-99.000","-99.000","25.800","","16.000",""
"C0V690","2020-02-24 17:00:00","30.000","304.000","2.800","23.500","0.790","1016.000","","0.000","-99.000","-99.000","-99.000","24.200","","19.500",""
"C0Z210","2020-02-24 17:00:00","126.000","356.000","0.500","21.800","0.720","1007.100","","0.000","-99.000","-99.000","-99.000","24.100","","16.900",""
"C0U770","2020-02-24 17:00:00","5.000","178.000","1.700","22.600","0.750","1020.200","","15.000","-99.000","-99.000","-99.000","23.100","","17.700",""
"C0Z080","2020-02-24 17:00:00","298.000","0.000","0.000","19.900","0.870","986.400","","0.000","-99.000","-99.000","-99.000","26.300","","16.300",""
"C0G640","2020-02-24 17:00:00","17.000","351.000","1.700","20.400","0.800","1019.500","","0.000","-99.000","-99.000","-99.000","23.700","","16.300",""
"C0X200","2020-02-24 17:00:00","61.000","295.000","3.300","23.800","0.740","1011.100","","0.000","-99.000","-99.000","-99.000","27.000","","14.200",""
"C0U900","2020-02-24 17:00:00","63.000","351.000","2.300","21.700","0.820","1014.100","","0.500","-99.000","-99.000","-99.000","22.800","","16.400",""
"C0Z230","2020-02-24 17:00:00","31.000","199.000","3.900","22.500","0.680","1018.000","","12.000","-99.000","-99.000","-99.000","23.000","","18.000",""
"C0F9O0","2020-02-24 17:00:00","175.000","349.000","0.400","22.400","0.820","998.200","","0.000","-99.000","-99.000","-99.000","26.100","","15.900",""
"C0C540","2020-02-24 17:00:00","46.000","287.000","0.800","23.200","0.710","1013.400","","0.000","-99.000","-99.000","-99.000","25.800","","16.500",""
"C0G770","2020-02-24 17:00:00","15.000","6.000","0.600","21.900","0.760","1016.900","","0.000","-99.000","-99.000","-99.000","23.700","","17.800",""
"C0V670","2020-02-24 17:00:00","20.000","311.000","2.300","23.500","0.740","1016.300","","0.000","-99.000","-99.000","-99.000","25.600","","18.500",""
"C0A870","2020-02-24 17:00:00","685.000","173.000","1.900","19.900","0.820","939.700","","0.000","-99.000","-99.000","-99.000","23.400","","15.000",""
"C0R220","2020-02-24 17:00:00","23.000","226.000","1.400","24.800","0.830","1016.300","","0.000","-99.000","-99.000","-99.000","26.700","","16.700",""
"C0Z220","2020-02-24 17:00:00","589.000","0.000","0.100","17.700","0.980","955.100","","0.000","-99.000","-99.000","-99.000","20.500","","14.100",""
"C0D560","2020-02-24 17:00:00","147.000","335.000","0.500","22.000","0.750","1002.200","","0.000","-99.000","-99.000","-99.000","26.100","","15.300",""
"C0I380","2020-02-24 17:00:00","258.000","313.000","0.500","23.700","0.720","987.900","","0.000","-99.000","-99.000","-99.000","27.200","","14.500",""
"C0Z020","2020-02-24 17:00:00","211.000","297.000","1.600","19.700","0.990","995.500","","0.500","-99.000","-99.000","-99.000","25.100","","17.100",""
"C0Z190","2020-02-24 17:00:00","62.000","308.000","0.300","21.200","0.990","1013.600","","0.500","-99.000","-99.000","-99.000","22.500","","18.000",""
"C0C710","2020-02-24 17:00:00","143.000","296.000","0.900","22.900","0.710","1002.300","","0.000","-99.000","-99.000","-99.000","25.800","","12.600",""
"C0D360","2020-02-24 17:00:00","523.000","0.000","0.000","20.100","0.850","957.800","","0.000","-99.000","-99.000","-99.000","24.700","","12.700",""
"C0C680","2020-02-24 17:00:00","228.000","295.000","0.900","22.100","0.730","990.800","","0.000","-99.000","-99.000","-99.000","25.600","","17.700",""
"C0X140","2020-02-24 17:00:00","17.000","330.000","1.500","23.800","0.670","1016.000","","0.000","-99.000","-99.000","-99.000","27.200","","17.400",""
"C0V710","2020-02-24 17:00:00","34.000","307.000","1.600","23.400","0.750","1014.700","","0.000","-99.000","-99.000","-99.000","26.000","","19.700",""
"C0G840","2020-02-24 17:00:00","32.000","5.000","1.300","22.600","0.760","1014.700","","0.000","-99.000","-99.000","-99.000","25.600","","15.500",""
"C0S890","2020-02-24 17:00:00","238.000","125.000","0.600","20.700","0.860","996.300","","0.000","-99.000","-99.000","-99.000","26.100","","16.900",""
"C0T820","2020-02-24 17:00:00","550.000","122.000","1.000","18.800","0.740","961.600","","0.000","-99.000","-99.000","-99.000","22.800","","13.800",""
"C0F9I0","2020-02-24 17:00:00","194.000","11.000","1.800","20.300","0.840","996.000","","0.000","-99.000","-99.000","-99.000","23.800","","15.900",""
"C0C650","2020-02-24 17:00:00","208.000","0.000","0.000","21.600","0.770","994.500","","0.000","-99.000","-99.000","-99.000","24.700","","15.400",""
"C0R600","2020-02-24 17:00:00","766.000","270.000","1.900","19.400","0.900","932.700","","0.000","-99.000","-99.000","-99.000","24.100","","16.000",""
"C0Z320","2020-02-24 17:00:00","646.000","0.000","0.000","17.000","0.910","947.700","","0.000","-99.000","-99.000","-99.000","21.100","","13.300",""
"C0V210","2020-02-24 17:00:00","734.000","222.000","1.800","24.400","0.470","936.500","","0.000","-99.000","-99.000","-99.000","27.600","","11.000",""
"C0K240","2020-02-24 17:00:00","1132.000","141.000","1.200","17.900","0.940","896.600","","0.000","-99.000","-99.000","-99.000","24.500","","14.200",""
"C0M520","2020-02-24 17:00:00","15.000","321.000","3.400","21.900","0.750","1016.400","","0.000","-99.000","-99.000","-99.000","25.200","","16.300",""
"C0A530","2020-02-24 17:00:00","300.000","0.000","0.100","20.100","0.930","985.100","","0.000","-99.000","-99.000","-99.000","23.700","","16.800",""
"C0E820","2020-02-24 17:00:00","220.000","40.000","1.800","21.300","0.790","993.400","","0.000","-99.000","-99.000","-99.000","24.600","","12.800",""
"C0K450","2020-02-24 17:00:00","35.000","324.000","2.600","22.800","0.650","1013.800","","0.000","-99.000","-99.000","-99.000","25.300","","16.600",""
"C0G760","2020-02-24 17:00:00","53.000","329.000","1.900","23.300","0.800","1014.700","","0.000","-99.000","-99.000","-99.000","26.000","","15.400",""
"CM0120","2020-02-24 17:00:00","4.000","355.000","1.000","21.200","0.710","1018.400","","0.000","-99.000","-99.000","-99.000","22.800","","18.000",""
"C0Z290","2020-02-24 17:00:00","946.000","110.000","0.300","14.900","0.990","915.400","","0.000","-99.000","-99.000","-99.000","18.300","","13.500",""
"C0V680","2020-02-24 17:00:00","40.000","292.000","1.700","24.200","0.710","1014.000","","0.000","-99.000","-99.000","-99.000","26.400","","17.800",""
"C0F9U0","2020-02-24 17:00:00","74.000","54.000","1.200","24.500","0.660","1009.800","","0.000","-99.000","-99.000","-99.000","26.400","","17.400",""
"C0AI10","2020-02-24 17:00:00","76.000","132.000","1.700","23.700","0.640","1009.600","","0.000","-99.000","-99.000","-99.000","27.000","","18.800",""
"C0V530","2020-02-24 17:00:00","34.000","290.000","2.100","24.600","0.620","1014.200","","0.000","-99.000","-99.000","-99.000","27.200","","15.500",""
"C0R550","2020-02-24 17:00:00","38.000","228.000","2.600","24.300","0.690","1015.300","","0.000","-99.000","-99.000","-99.000","27.200","","15.800",""
"C0F9L0","2020-02-24 17:00:00","253.000","42.000","1.400","20.000","0.870","989.200","","0.000","-99.000","-99.000","-99.000","24.200","","14.900",""
"C0A950","2020-02-24 17:00:00","60.000","149.000","3.100","21.700","0.830","1012.500","","1.500","11.000","130.000","","21.800","","18.600",""
"C0R160","2020-02-24 17:00:00","45.000","255.000","2.500","25.100","0.750","1012.700","","0.000","-99.000","-99.000","-99.000","28.700","","15.700",""
"C0F9S0","2020-02-24 17:00:00","43.000","243.000","2.200","23.500","0.690","1013.600","","0.000","-99.000","-99.000","-99.000","25.400","","17.000",""
"C0M820","2020-02-24 17:00:00","980.000","198.000","0.800","20.300","0.650","910.200","","0.000","-99.000","-99.000","-99.000","22.300","","12.200",""
"C0G870","2020-02-24 17:00:00","12.000","338.000","2.000","20.400","0.770","1018.500","","0.000","-99.000","-99.000","-99.000","22.900","","16.800",""
"C0R530","2020-02-24 17:00:00","16.000","276.000","3.400","22.900","0.720","1017.000","","0.000","-99.000","-99.000","-99.000","23.600","","17.200",""
"C0O840","2020-02-24 17:00:00","134.000","317.000","1.600","24.100","0.610","1001.000","","0.000","-99.000","-99.000","-99.000","26.600","","16.100",""
"C0A890","2020-02-24 17:00:00","40.000","179.000","0.400","22.200","0.770","1014.100","","3.000","-99.000","-99.000","-99.000","23.400","","17.400",""
"C0A660","2020-02-24 17:00:00","97.000","167.000","1.200","21.900","0.710","1007.300","","0.000","-99.000","-99.000","-99.000","23.400","","18.400",""
"C0T9H0","2020-02-24 17:00:00","725.000","143.000","2.000","16.500","0.990","939.700","","0.000","-99.000","-99.000","-99.000","19.700","","14.400",""
"C0R270","2020-02-24 17:00:00","51.000","333.000","2.100","23.700","0.790","1012.000","","0.000","-99.000","-99.000","-99.000","27.400","","19.000",""
"C0O980","2020-02-24 17:00:00","18.000","305.000","2.300","24.300","0.680","1017.500","","0.000","-99.000","-99.000","-99.000","28.600","","15.200",""
"C0T9I0","2020-02-24 17:00:00","152.000","0.000","0.000","21.200","0.770","1004.300","","0.500","-99.000","-99.000","-99.000","23.600","","17.000",""
"C0V760","2020-02-24 17:00:00","30.000","310.000","2.500","24.100","0.710","1015.700","","0.000","-99.000","-99.000","-99.000","27.000","","17.100",""
"C0AG90","2020-02-24 17:00:00","25.000","106.000","1.600","25.000","0.630","1016.400","","0.000","-99.000","-99.000","-99.000","27.600","","20.000",""
"C0R570","2020-02-24 17:00:00","37.000","70.000","2.000","25.100","0.680","1013.200","","0.000","-99.000","-99.000","-99.000","28.600","","17.000",""
"C0O900","2020-02-24 17:00:00","9.000","316.000","2.300","24.000","0.870","1017.600","","0.000","-99.000","-99.000","-99.000","27.000","","16.200",""
"C0AD00","2020-02-24 17:00:00","86.000","168.000","1.000","23.200","0.660","1009.100","","0.000","-99.000","-99.000","-99.000","25.300","","19.600",""
"C0V700","2020-02-24 17:00:00","24.000","274.000","1.200","24.100","0.740","1015.300","","0.000","-99.000","-99.000","-99.000","26.100","","19.700",""
"C0AH00","2020-02-24 17:00:00","38.000","201.000","1.700","24.800","0.620","1013.600","","0.000","-99.000","-99.000","-99.000","26.900","","18.600",""
"C0X080","2020-02-24 17:00:00","2.000","329.000","3.300","-99.000","0.690","1018.300","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0G910","2020-02-24 17:00:00","42.000","323.000","2.500","21.800","0.780","1014.600","","0.000","-99.000","-99.000","-99.000","24.200","","16.400",""
"C0I480","2020-02-24 17:00:00","2165.000","183.000","1.500","10.900","0.860","792.700","","0.000","-99.000","-99.000","-99.000","15.400","","5.000",""
"C0A860","2020-02-24 17:00:00","362.000","80.000","0.400","21.000","1.000","977.200","","0.000","-99.000","-99.000","-99.000","26.400","","16.600",""
"C0U940","2020-02-24 17:00:00","25.000","338.000","0.500","22.100","0.800","1018.300","","0.500","-99.000","-99.000","-99.000","24.400","","16.300",""
"C0S970","2020-02-24 17:00:00","19.000","67.000","1.000","23.600","0.750","1018.300","","1.000","-99.000","-99.000","-99.000","24.200","","19.700",""
"C0V260","2020-02-24 17:00:00","126.000","297.000","1.700","25.800","0.620","1003.700","","0.000","-99.000","-99.000","-99.000","30.400","","15.000",""
"C0H990","2020-02-24 17:00:00","3076.000","210.000","3.700","11.000","0.530","709.100","","0.000","-99.000","-99.000","-99.000","15.400","","7.700",""
"C0F9K0","2020-02-24 17:00:00","30.000","351.000","1.400","19.100","0.870","1014.200","","0.000","-99.000","-99.000","-99.000","21.800","","16.700",""
"C0AH90","2020-02-24 17:00:00","660.000","0.000","0.200","17.300","0.950","947.800","","0.500","-99.000","-99.000","-99.000","20.300","","14.300",""
"C0W150","2020-02-24 17:00:00","42.000","137.000","2.900","19.500","0.730","1015.200","","0.000","-99.000","-99.000","-99.000","23.100","","15.800",""
"C0F000","2020-02-24 17:00:00","273.000","18.000","1.700","20.600","0.990","985.500","","0.000","-99.000","-99.000","-99.000","22.700","","15.600",""
"C0K410","2020-02-24 17:00:00","20.000","333.000","1.200","22.700","0.700","1015.400","","0.000","-99.000","-99.000","-99.000","25.000","","17.100",""
"C0R140","2020-02-24 17:00:00","740.000","272.000","1.000","19.900","0.780","937.800","","0.000","-99.000","-99.000","-99.000","24.200","","13.600",""
"C0V800","2020-02-24 17:00:00","256.000","245.000","0.600","26.600","0.580","987.000","","0.000","-99.000","-99.000","-99.000","28.900","","16.600",""
